지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2010-02-03 0:00,-9.1,0,,,3.1,0,320,0,36,0,1.1,-21.4,1016,0,1027.3,0,,9,,,,0,0,,,2300,,,-5.5,0,-3.1,-0.1,0.1,0.6
108,서울,2010-02-03 1:00,-9.6,0,,,2.5,0,340,0,38,0,1.1,-21.3,1016.2,0,1027.5,0,,9,,,,,,,,,,,-5.9,0,-3.4,-0.2,0.1,0.6
108,서울,2010-02-03 2:00,-9.9,0,,,2.8,0,320,0,39,0,1.1,-21.2,1016.4,0,1027.7,0,,9,,,,,,,,,,,-6.3,0,-3.6,-0.5,0.1,0.6
108,서울,2010-02-03 3:00,-9.9,0,,,3.7,0,290,0,39,0,1.1,-21.2,1016.3,0,1027.6,0,,9,,,,0,0,,,2300,4,,-6.6,0,-3.8,-0.8,0,0.6
108,서울,2010-02-03 4:00,-10,0,,,3.5,0,290,0,42,0,1.2,-20.5,1015.8,0,1027.1,0,,9,,,,0,0,,,2000,,,-6.8,0,-4,-1.1,0,0.5
108,서울,2010-02-03 5:00,-10.2,0,,,2.9,0,290,0,46,0,1.3,-19.6,1015.8,0,1027.1,0,,9,,,,0,0,,,1900,,,-7,0,-4.1,-1.3,0,0.5
108,서울,2010-02-03 6:00,-10.3,0,,,3.4,0,290,0,43,0,1.2,-20.5,1016.2,0,1027.5,0,,9,,,,0,0,,,1900,,,-7.2,0,-4.2,-1.5,-0.1,0.5
108,서울,2010-02-03 7:00,-10.6,0,,,2.4,0,290,0,45,0,1.2,-20.2,1016.4,0,1027.7,0,,9,,,,0,0,,,1900,,,-7.4,0,-4.4,-1.7,-0.1,0.5
108,서울,2010-02-03 8:00,-10.7,0,,,3.8,0,320,0,46,0,1.2,-20.1,1017,0,1028.3,0,0.1,0,0.02,,,0,0,,,2000,,,-7.5,0,-4.5,-1.9,-0.2,0.4
108,서울,2010-02-03 9:00,-10.3,0,,,3.3,0,320,0,40,0,1.1,-21.3,1017.3,0,1028.6,0,1,0,0.45,,,0,0,,,2000,4,,-6.5,0,-4.4,-1.9,-0.4,0.5
108,서울,2010-02-03 10:00,-9.6,0,,,3.2,0,290,0,31,0,0.9,-23.6,1017.8,0,1029.1,0,1,0,1.1,,,0,0,,,2000,,,-4.4,0,-3.9,-1.8,-0.5,0.4
108,서울,2010-02-03 11:00,-9,0,,,4.1,0,340,0,28,0,0.9,-24.2,1017.9,0,1029.2,0,1,0,1.69,,,0,0,,,2000,,,-0.7,0,-3,-1.4,-0.5,0.4
108,서울,2010-02-03 12:00,-7.8,0,,,2.8,0,320,0,27,0,0.9,-23.5,1017.3,0,1028.5,0,1,0,2.07,,,0,0,,,2000,,,0.3,0,-2.1,-1,-0.4,0.4
108,서울,2010-02-03 13:00,-7.2,0,,,4.5,0,320,0,25,0,0.9,-23.9,1016.3,0,1027.5,0,1,0,2.25,,,0,0,,,2000,,,1,0,-1.3,-0.6,-0.3,0.4
108,서울,2010-02-03 14:00,-6.4,0,,,3.8,0,320,0,24,0,0.9,-23.7,1015.9,0,1027,0,1,0,2.18,,,0,0,,,2000,,,1.3,0,-0.9,-0.4,-0.3,0.3
108,서울,2010-02-03 15:00,-5.7,0,,,5.7,0,290,0,22,0,0.9,-24,1016,0,1027.1,0,1,0,1.88,,,0,0,,,2200,4,,0.3,0,-0.6,-0.2,-0.1,0.4
108,서울,2010-02-03 16:00,-5.7,0,,,5,0,320,0,25,0,1,-22.6,1016.2,0,1027.3,0,1,0,1.35,,,0,0,,,2200,,,0,0,-0.5,-0.1,-0.1,0.4
108,서울,2010-02-03 17:00,-5.6,0,,,3.8,0,320,0,25,0,1,-22.5,1015.8,0,1026.9,0,1,0,0.7,,,0,0,,,2200,,,-0.4,0,-0.8,-0.1,-0.1,0.4
108,서울,2010-02-03 18:00,-6.3,0,,,3.2,0,290,0,30,0,1.1,-21,1016,0,1027.1,0,0.5,0,0.16,,,0,0,,,2200,,,-1.6,0,-1.4,-0.1,-0.1,0.4
108,서울,2010-02-03 19:00,-6.7,0,,,3.2,0,290,0,34,0,1.3,-19.9,1016.2,0,1027.4,0,,9,,,,,,,,,,,-2.8,0,-2,-0.1,-0.1,0.4
108,서울,2010-02-03 20:00,-7,0,,,2.5,0,290,0,42,0,1.5,-17.7,1016.4,0,1027.6,0,,9,,,,,,,,,,,-3.6,0,-2.4,-0.1,-0.1,0.4
108,서울,2010-02-03 21:00,-7.1,0,,,2.7,0,290,0,47,0,1.7,-16.5,1016.4,0,1027.6,0,,9,,,,0,0,,,2000,4,,-4.3,0,-2.7,-0.1,-0.1,0.4
108,서울,2010-02-03 22:00,-7,0,,,2.1,0,270,0,51,0,1.8,-15.4,1016.5,0,1027.7,0,,9,,,,,,,,,,,-4.7,0,-3,-0.4,-0.1,0.4
108,서울,2010-02-03 23:00,-6.5,0,,,2.2,0,250,0,50,0,1.9,-15.2,1016.6,0,1027.8,0,,9,,,,,,,,,,,-4.1,0,-2.9,-0.8,-0.2,0.4
108,서울,2010-02-04 0:00,-6.3,0,,,2.1,0,290,0,49,0,1.9,-15.2,1016.4,0,1027.5,0,,9,,,,8,8,Sc,10,1800,,,-3.7,0,-2.6,-1,-0.4,0.3
108,서울,2010-02-04 1:00,-6.2,0,,,1.9,0,320,0,52,0,2,-14.4,1016.2,0,1027.3,0,,9,,,,,,,,,,,-3.7,0,-2.5,-1.1,-0.5,0.3
108,서울,2010-02-04 2:00,-6.3,0,,,2.8,0,290,0,60,0,2.3,-12.8,1016.5,0,1027.6,0,,9,,,,,,,,,,,-3.6,0,-2.4,-1.1,-0.4,0.3
108,서울,2010-02-04 3:00,-6.8,0,0,0,2,0,320,0,67,0,2.5,-11.9,1016.7,0,1027.9,0,,9,,,,9,9,Sc,8,1100,4,5,-3.6,0,-2.4,-1.2,-0.5,0.3
108,서울,2010-02-04 4:00,-7.5,0,,9,1.6,0,290,0,76,0,2.6,-11,1016.2,0,1027.4,0,,9,,0.1,,3,3,Sc,10,1200,,5,-4.3,0,-2.6,-1.3,-0.6,0.2
108,서울,2010-02-04 5:00,-7.6,0,,9,2.6,0,290,0,69,0,2.4,-12.3,1016.1,0,1027.3,0,,9,,0.1,,0,0,,,1300,,,-5,0,-3,-1.4,-0.6,0.3
108,서울,2010-02-04 6:00,-8,0,0,0,1.4,0,290,0,68,0,2.3,-12.8,1015.7,0,1026.9,0,,9,,0.1,0.1,0,0,,,1400,,,-5.6,0,-3.4,-1.6,-0.7,0.2
108,서울,2010-02-04 7:00,-8.3,0,,9,1.7,0,290,0,66,0,2.2,-13.5,1015.7,0,1026.9,0,,9,,0.1,,0,0,,,1800,,,-6,0,-3.7,-1.8,-0.7,0.3
108,서울,2010-02-04 8:00,-8.1,0,,9,2.6,0,270,0,66,0,2.2,-13.3,1016,0,1027.2,0,0.1,0,0.02,0.1,,0,0,,,1800,,,-6.2,0,-3.9,-2,-0.9,0.2
108,서울,2010-02-04 9:00,-7.2,0,,9,1.8,0,290,0,54,0,1.9,-14.9,1016.3,0,1027.5,0,1,0,0.43,0.1,,0,0,,,1800,16,,-5.3,0,-3.8,-2,-1,0.2
108,서울,2010-02-04 10:00,-6.3,0,,9,2.9,0,290,0,44,0,1.7,-16.5,1016.3,0,1027.4,0,1,0,1.07,0,,0,0,,,1600,,,-3.1,0,-3.3,-2,-1,0.2
108,서울,2010-02-04 11:00,-5.4,0,,9,2.4,0,320,0,41,0,1.7,-16.6,1015.9,0,1027,0,1,0,1.62,,,0,0,,,1500,,,-0.2,0,-2.4,-1.5,-0.9,0.2
108,서울,2010-02-04 12:00,-3.2,0,,9,1.4,0,320,0,33,0,1.6,-17.2,1014.8,0,1025.8,0,1,0,1.96,,,0,0,,,1500,,,1.4,0,-1.4,-1.1,-0.7,0.1
108,서울,2010-02-04 13:00,-2,0,,9,2.6,0,270,0,30,0,1.6,-17.3,1013.9,0,1024.8,0,1,0,2.15,,,1,1,Sc,10,1500,,,2.8,0,-0.7,-0.7,-0.6,0.1
108,서울,2010-02-04 14:00,-1.8,0,,9,5.4,0,290,0,38,0,2,-14.2,1013.3,0,1024.2,0,0.9,0,1.89,,,3,3,Sc,10,1500,,,1.7,0,-0.4,-0.5,-0.4,0.2
108,서울,2010-02-04 15:00,-1.1,0,,9,4.6,0,290,0,39,0,2.2,-13.3,1012.8,0,1023.7,0,0.8,0,1.6,,,3,3,Sc,10,1500,1,,1.3,0,-0.3,-0.3,-0.4,0.2
108,서울,2010-02-04 16:00,-1.2,0,,9,5.3,0,290,0,41,0,2.3,-12.8,1012.8,0,1023.7,0,0.7,0,1.06,,,4,4,Sc,10,1500,,,0.3,0,-0.2,-0.2,-0.3,0.2
108,서울,2010-02-04 17:00,-1.2,0,,9,3.8,0,290,0,42,0,2.3,-12.5,1012.6,0,1023.5,0,0.9,0,0.69,,,3,3,Sc,10,2000,,,0.2,0,-0.2,-0.1,-0.2,0.2
108,서울,2010-02-04 18:00,-1.8,0,,9,3.6,0,290,0,52,0,2.8,-10.3,1012.6,0,1023.5,0,0.3,0,0.13,,,2,2,Sc,10,1800,,,0,0,-0.2,-0.1,-0.2,0.2
108,서울,2010-02-04 19:00,-1.9,0,,9,2.7,0,290,0,58,0,3.1,-9,1012.7,0,1023.6,0,,9,,,,,,,,,,,-0.2,0,-0.4,-0.1,-0.2,0.2
108,서울,2010-02-04 20:00,-1.7,0,,9,3.5,0,270,0,60,0,3.2,-8.4,1012.8,0,1023.7,0,,9,,,,,,,,,,,-0.5,0,-0.7,-0.1,-0.1,0.2
108,서울,2010-02-04 21:00,-2,0,,9,3.8,0,290,0,51,0,2.7,-10.8,1013.2,0,1024.1,0,,9,,,,0,0,,,1400,4,,-1.2,0,-0.9,-0.1,-0.1,0.3
108,서울,2010-02-04 22:00,-2.5,0,,9,5.1,0,290,0,47,0,2.4,-12.2,1013.6,0,1024.6,0,,9,,,,,,,,,,,-2,0,-1.2,-0.1,-0.1,0.2
108,서울,2010-02-04 23:00,-3.4,0,,9,2.7,0,340,0,44,0,2.1,-13.9,1013.7,0,1024.7,0,,9,,,,,,,,,,,-2.7,0,-1.5,-0.1,-0.1,0.2
108,서울,2010-02-05 0:00,-4.1,0,,9,1.8,0,340,0,38,0,1.7,-16.3,1014.1,0,1025.1,0,,9,,,,2,2,Sc,12,1500,,,-3.4,0,-1.8,-0.1,-0.1,0.2
108,서울,2010-02-05 1:00,-5.1,0,,,2,0,320,0,30,0,1.3,-20,1014.3,0,1025.4,0,,9,,,,,,,,,,,-4.2,0,-2.1,-0.1,-0.1,0.3
108,서울,2010-02-05 2:00,-5.8,0,,,2.7,0,290,0,28,0,1.1,-21.4,1014.7,0,1025.8,0,,9,,,,,,,,,,,-4.9,0,-2.6,-0.5,-0.2,0.2
108,서울,2010-02-05 3:00,-6.3,0,,,2,0,340,0,31,0,1.2,-20.7,1014.7,0,1025.8,0,,9,,,,0,0,,,1500,4,,-5.5,0,-2.9,-0.9,-0.3,0.2
108,서울,2010-02-05 4:00,-6.9,0,,,0.7,0,340,0,32,0,1.2,-20.8,1014.7,0,1025.8,0,,9,,,,0,0,,,1600,,,-5.8,0,-3.2,-1.2,-0.4,0.2
108,서울,2010-02-05 5:00,-7.1,0,,,1.8,0,290,0,33,0,1.2,-20.6,1014.6,0,1025.8,0,,9,,,,0,0,,,1800,,,-6.2,0,-3.5,-1.6,-0.7,0.2
108,서울,2010-02-05 6:00,-7.2,0,,,1.5,0,270,0,36,0,1.3,-19.7,1014.7,0,1025.9,0,,9,,,,0,0,,,1800,,,-6.4,0,-3.7,-1.8,-0.8,0.2
108,서울,2010-02-05 7:00,-7.3,0,,,2.8,0,290,0,41,0,1.5,-18.3,1015.2,0,1026.4,0,,9,,,,0,0,,,2000,,,-6.6,0,-3.9,-2.1,-1,0.1
108,서울,2010-02-05 8:00,-7.9,0,,,1.1,0,360,0,49,0,1.7,-16.7,1015.7,0,1026.9,0,0.1,0,0.02,,,0,0,,,2000,,,-6.7,0,-4,-2.2,-1.1,0.1
108,서울,2010-02-05 9:00,-7.7,0,,,3.3,0,340,0,43,0,1.5,-18.1,1016.1,0,1027.3,0,1,0,0.47,,,0,0,,,2000,4,,-5.6,0,-3.9,-2.3,-1.2,0.1
108,서울,2010-02-05 10:00,-7,0,,,3.5,0,320,0,34,0,1.2,-20.2,1016.2,0,1027.4,0,1,0,1.15,,,0,0,,,2000,,,-3,0,-3.5,-2.2,-1.3,0.1
108,서울,2010-02-05 11:00,-5.6,0,,,3.8,0,290,0,28,0,1.1,-21.2,1016.7,0,1027.8,0,1,0,1.72,,,0,0,,,2000,,,0,0,-2.6,-1.9,-1.1,0.1
108,서울,2010-02-05 12:00,-4.3,0,,,3.4,0,290,0,29,0,1.3,-19.7,1016.3,0,1027.4,0,1,0,2.06,,,0,0,,,2200,,,1.2,0,-1.6,-1.3,-0.9,0
108,서울,2010-02-05 13:00,-3.8,0,,,4.1,0,290,0,21,0,1,-22.9,1015.5,0,1026.5,0,1,0,2.24,,,0,0,,,2200,,,3,0,-1,-0.9,-0.7,0
108,서울,2010-02-05 14:00,-3,0,,,4.4,0,270,0,18,0,0.9,-24,1014.8,0,1025.8,0,1,0,2.22,,,0,0,,,2200,,,3.7,0,-0.6,-0.6,-0.6,0
108,서울,2010-02-05 15:00,-2.6,0,,,3.7,0,320,0,18,0,0.9,-23.7,1014.4,0,1025.4,0,1,0,1.91,,,0,0,,,2200,1,,1.8,0,-0.3,-0.3,-0.4,0.1
108,서울,2010-02-05 16:00,-2.4,0,,,3.7,0,320,0,19,0,1,-22.9,1014.7,0,1025.7,0,1,0,1.38,,,0,0,,,2200,,,0.3,0,-0.2,-0.2,-0.4,0.1
108,서울,2010-02-05 17:00,-3.1,0,,,4,0,320,0,25,0,1.2,-20.4,1015.2,0,1026.2,0,1,0,0.74,,,0,0,,,2400,,,0,0,-0.2,-0.1,-0.2,0.2
108,서울,2010-02-05 18:00,-3.7,0,,,3.3,0,270,0,34,0,1.6,-17.3,1015.6,0,1026.6,0,0.5,0,0.17,,,0,0,,,2400,,,-0.3,0,-0.5,-0.2,-0.2,0.1
108,서울,2010-02-05 19:00,-4.5,0,,,3,0,290,0,41,0,1.8,-15.7,1016.1,0,1027.2,0,0,0,,,,,,,,,,,-1,0,-1,-0.1,-0.2,0.1
108,서울,2010-02-05 20:00,-4.7,0,,,3.3,0,290,0,41,0,1.8,-15.9,1016.3,0,1027.4,0,,9,,,,,,,,,,,-2.1,0,-1.5,-0.1,-0.1,0.2
108,서울,2010-02-05 21:00,-5.1,0,,,3.8,0,290,0,40,0,1.7,-16.6,1016.5,0,1027.6,0,,9,,,,0,0,,,2200,4,,-3,0,-1.9,-0.1,-0.1,0.1
108,서울,2010-02-05 22:00,-5.6,0,,,4.1,0,290,0,38,0,1.5,-17.6,1017.1,0,1028.2,0,,9,,,,,,,,,,,-3.8,0,-2.2,-0.1,-0.1,0.2
108,서울,2010-02-05 23:00,-6.4,0,,,3,0,320,0,39,0,1.5,-18.1,1017.7,0,1028.9,0,,9,,,,,,,,,,,-4.6,0,-2.5,-0.2,-0.2,0.1
108,서울,2010-02-06 0:00,-7.3,0,,,3.3,0,340,0,45,0,1.6,-17.2,1017.8,0,1029,0,,9,,,,0,0,,,2200,,,-5.4,0,-2.9,-0.6,-0.2,0.2
108,서울,2010-02-06 1:00,-7.7,0,,,3,0,360,0,44,0,1.5,-17.8,1018,0,1029.2,0,,9,,,,,,,,,,,-5.9,0,-3.3,-1.1,-0.4,0.1
108,서울,2010-02-06 2:00,-7.8,0,,,2.5,0,320,0,41,0,1.4,-18.7,1017.9,0,1029.1,0,,9,,,,,,,,,,,-6.4,0,-3.6,-1.5,-0.6,0.1
108,서울,2010-02-06 3:00,-8,0,,,1.2,0,340,0,39,0,1.3,-19.5,1018.4,0,1029.6,0,,9,,,,0,0,,,2000,4,,-6.9,0,-3.8,-1.9,-0.9,0.1
108,서울,2010-02-06 4:00,-8.5,0,,,1.5,0,320,0,43,0,1.4,-18.8,1018.3,0,1029.6,0,,9,,,,0,0,,,2000,,,-7.3,0,-4.2,-2.2,-1.1,0
108,서울,2010-02-06 5:00,-8.7,0,,,1.4,0,290,0,44,0,1.4,-18.7,1018.4,0,1029.7,0,,9,,,,0,0,,,2000,,,-7.6,0,-4.4,-2.4,-1.3,0
108,서울,2010-02-06 6:00,-9.1,0,,,2.5,0,290,0,44,0,1.4,-19.1,1018.6,0,1029.9,0,,9,,,,0,0,,,2000,,,-7.9,0,-4.6,-2.6,-1.5,0
108,서울,2010-02-06 7:00,-9.4,0,,,2.3,0,270,0,52,0,1.6,-17.4,1018.5,0,1029.8,0,,9,,,,0,0,,,2000,,,-8,0,-4.8,-2.8,-1.7,0
108,서울,2010-02-06 8:00,-9.5,0,,,3.2,0,290,0,60,0,1.8,-15.8,1019.1,0,1030.4,0,0.1,0,0.02,,,0,0,,,2000,,,-8,0,-4.9,-2.9,-1.8,-0.1
108,서울,2010-02-06 9:00,-8.4,0,,,2.1,0,320,0,51,0,1.7,-16.7,1019.5,0,1030.8,0,1,0,0.5,,,0,0,,,1800,4,,-6.4,0,-4.7,-3,-1.9,-0.1
108,서울,2010-02-06 10:00,-6.7,0,,,2.2,0,320,0,41,0,1.5,-17.7,1019.9,0,1031.1,0,1,0,1.17,,,0,0,,,1800,,,-2.9,0,-4,-2.8,-2,-0.1
108,서울,2010-02-06 11:00,-5,0,,,2.2,0,290,0,30,0,1.3,-19.9,1020.1,0,1031.2,0,1,0,1.71,,,0,0,,,1600,,,0.1,0,-2.9,-2.2,-1.6,-0.1
108,서울,2010-02-06 12:00,-3.5,0,,,2.2,0,290,0,25,0,1.2,-20.7,1019.9,0,1031,0,1,0,2.07,,,0,0,,,1600,,,1.8,0,-1.7,-1.6,-1.3,-0.2
108,서울,2010-02-06 13:00,-1.7,0,,,2.8,0,250,0,24,0,1.3,-19.6,1019.1,0,1030.1,0,1,0,2.23,,,0,0,,,1600,,,4.3,0,-1,-1.2,-1.1,-0.2
108,서울,2010-02-06 14:00,-0.8,0,,,2.7,0,200,0,22,0,1.3,-19.9,1018.6,0,1029.5,0,1,0,2.19,,,0,0,,,1600,,,5.6,0,-0.6,-0.8,-0.8,-0.1
108,서울,2010-02-06 15:00,-0.4,0,,,3.5,0,250,0,23,0,1.4,-19,1018.3,0,1029.2,0,1,0,1.91,,,0,0,,,1700,0,,3.4,0,-0.3,-0.5,-0.6,-0.1
108,서울,2010-02-06 16:00,0.4,0,,,2.5,0,290,0,22,0,1.4,-18.9,1018.4,0,1029.3,0,1,0,1.38,,,0,0,,,1700,,,1,0,-0.2,-0.2,-0.5,-0.1
108,서울,2010-02-06 17:00,0.7,0,,,2.2,0,270,0,22,0,1.4,-18.6,1018.5,0,1029.4,0,1,0,0.73,,,0,0,,,1800,,,0.1,0,-0.2,-0.2,-0.4,0
108,서울,2010-02-06 18:00,-1,0,,,3.3,0,290,0,26,0,1.5,-18.1,1019.3,0,1030.2,0,0.5,0,0.18,,,0,0,,,1800,,,-0.2,0,-0.2,-0.2,-0.4,0
108,서울,2010-02-06 19:00,-2.1,0,,,3.3,0,290,0,38,0,2,-14.5,1020,0,1031,0,0,0,0,,,,,,,,,,-0.4,0,-0.3,-0.1,-0.3,0
108,서울,2010-02-06 20:00,-2.7,0,,,3.6,0,290,0,42,0,2.1,-13.8,1020.2,0,1031.2,0,,9,,,,,,,,,,,-0.8,0,-0.7,-0.1,-0.2,0.1
108,서울,2010-02-06 21:00,-3.1,0,,,0.9,0,340,0,43,0,2.1,-13.9,1020.2,0,1031.3,0,,9,,,,0,0,,,1800,0,,-1.7,0,-1.2,-0.1,-0.2,0
108,서울,2010-02-06 22:00,-3.5,0,,,0.6,0,20,0,45,0,2.1,-13.7,1020,0,1031.1,0,,9,,,,,,,,,,,-2.7,0,-1.7,-0.1,-0.2,0
108,서울,2010-02-06 23:00,-3.8,0,,,1.5,0,70,0,40,0,1.8,-15.4,1019.7,0,1030.8,0,,9,,,,,,,,,,,-3.4,0,-2,-0.1,-0.2,0
108,서울,2010-02-07 0:00,-4.2,0,,,2.2,0,70,0,42,0,1.9,-15.2,1019.6,0,1030.7,0,,9,,,,0,0,,,1600,,,-3.9,0,-2.2,-0.1,-0.1,0.1
108,서울,2010-02-07 1:00,-4.4,0,,,2.1,0,70,0,43,0,1.9,-15.1,1019.1,0,1030.2,0,,9,,,,,,,,,,,-4.4,0,-2.5,-0.2,-0.2,0
108,서울,2010-02-07 2:00,-4.7,0,,,1.4,0,20,0,44,0,1.9,-15.1,1018.8,0,1029.9,0,,9,,,,,,,,,,,-5,0,-2.7,-0.7,-0.4,0
108,서울,2010-02-07 3:00,-4.9,0,,,1.6,0,50,0,48,0,2,-14.2,1018.7,0,1029.8,0,,9,,,,0,0,,,1500,0,,-5.4,0,-3,-1.1,-0.5,0
108,서울,2010-02-07 4:00,-4.9,0,,,0.9,0,90,0,48,0,2,-14.2,1018.8,0,1029.9,0,,9,,,,0,0,,,1400,,,-5.7,0,-3.2,-1.4,-0.7,0
108,서울,2010-02-07 5:00,-5.6,0,,,1.9,0,70,0,54,0,2.2,-13.4,1018.2,0,1029.3,0,,9,,,,0,0,,,1300,,,-5.9,0,-3.3,-1.7,-0.9,0
108,서울,2010-02-07 6:00,-6.2,0,,,1.3,0,50,0,55,0,2.1,-13.7,1018.2,0,1029.4,0,,9,,,,0,0,,,1300,,,-6.4,0,-3.6,-2,-1.1,-0.1
108,서울,2010-02-07 7:00,-6,0,,,2,0,70,0,55,0,2.2,-13.5,1018.4,0,1029.5,0,,9,,,,0,0,,,1500,,,-6.4,0,-3.7,-2.1,-1.3,-0.1
108,서울,2010-02-07 8:00,-5.6,0,,,2.3,0,90,0,52,0,2.1,-13.9,1018.2,0,1029.3,0,0,0,0.03,,,3,0,Ci,,1500,,,-6.2,0,-3.8,-2.3,-1.4,-0.1
108,서울,2010-02-07 9:00,-3.4,0,,,3.7,0,70,0,39,0,1.8,-15.4,1017.9,0,1028.9,0,1,0,0.52,,,5,0,Ci,,1800,0,,-4,0,-3.4,-2.3,-1.5,-0.1
108,서울,2010-02-07 10:00,-1.1,0,,,2.6,0,90,0,32,0,1.8,-15.7,1018.2,0,1029.1,0,1,0,1.07,,,3,0,Ci,,1700,,,-1.2,0,-2.5,-2,-1.5,-0.1
108,서울,2010-02-07 11:00,0.7,0,,,2.6,0,90,0,29,0,1.9,-15.3,1017.5,0,1028.4,0,1,0,1.61,,,3,0,Ci,,1600,,,1.1,0,-1.5,-1.5,-1.2,-0.1
108,서울,2010-02-07 12:00,2.5,0,,,1.6,0,90,0,24,0,1.8,-16,1017.5,0,1028.3,0,1,0,1.93,,,6,0,Ci,,1500,,,2.9,0,-0.8,-1.1,-1,-0.1
108,서울,2010-02-07 13:00,3.9,0,,,1.2,0,70,0,22,0,1.8,-15.9,1016,0,1026.7,0,1,0,1.98,,,7,0,Ci,,1500,,,6.1,0,-0.3,-0.8,-0.8,-0.1
108,서울,2010-02-07 14:00,4.7,0,,,0.9,0,230,0,19,0,1.6,-17,1015.3,0,1026,0,0.6,0,1.42,,,8,8,Ac,35,1500,,,3.8,0,-0.2,-0.5,-0.6,-0.1
108,서울,2010-02-07 15:00,5.3,0,,,1.9,0,270,0,15,0,1.3,-19.3,1014.7,0,1025.4,0,0,0,0.77,,,9,2,ScAc,15,1800,0,,3.6,0,-0.1,-0.3,-0.5,-0.1
108,서울,2010-02-07 16:00,5.5,0,,,1.3,0,290,0,14,0,1.3,-19.9,1014.3,0,1024.9,0,0,0,0.75,,,9,9,Ac,33,1800,,,2.9,0,0,-0.1,-0.4,0
108,서울,2010-02-07 17:00,5.4,0,,,1.5,0,320,0,14,0,1.3,-20,1014,0,1024.6,0,0,0,0.45,,,9,0,Ci,,1800,,,1.8,0,0,-0.1,-0.3,0
108,서울,2010-02-07 18:00,4.8,0,,,0.5,0,290,0,20,0,1.7,-16.3,1013.5,0,1024.2,0,0,0,0.1,,,8,5,ScAcCi,15,1700,,,-0.1,0,-0.1,-0.1,-0.3,0
108,서울,2010-02-07 19:00,4.2,0,,,2.2,0,50,0,23,0,1.9,-15.1,1013.5,0,1024.2,0,0,0,0,,,,,,,,,,0.1,0,0,-0.1,-0.2,0
108,서울,2010-02-07 20:00,3.9,0,,,1.6,0,70,0,22,0,1.8,-15.9,1014,0,1024.7,0,,9,,,,,,,,,,,0.1,0,0,-0.1,-0.2,0
108,서울,2010-02-07 21:00,3.9,0,,,1.9,0,50,0,23,0,1.8,-15.4,1014,0,1024.7,0,,9,,,,9,0,Ci,,1700,0,,0.1,0,0,-0.1,-0.2,0
108,서울,2010-02-07 22:00,3.7,0,,,1.2,0,20,0,23,0,1.8,-15.5,1013.7,0,1024.4,0,,9,,,,,,,,,,,0.1,0,0,-0.1,-0.2,0
108,서울,2010-02-07 23:00,3.3,0,,,1.6,0,50,0,27,0,2.1,-13.9,1012.7,0,1023.4,0,,9,,,,,,,,,,,0.1,0,0,-0.1,-0.2,0
108,서울,2010-02-08 0:00,3.5,0,,,0.9,0,50,0,26,0,2,-14.2,1013.1,0,1023.8,0,,9,,,,10,3,ScAs,15,1500,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 1:00,3.3,0,,,1.7,0,70,0,27,0,2.1,-13.9,1012.7,0,1023.4,0,,9,,,,,,,,,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 2:00,3.4,0,,,1.1,0,90,0,27,0,2.1,-13.8,1011.7,0,1022.4,0,,9,,,,,,,,,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 3:00,3.2,0,,,1.6,0,70,0,29,0,2.2,-13.1,1011.6,0,1022.3,0,,9,,,,10,10,As,28,1700,0,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 4:00,3.1,0,,,1.2,0,50,0,30,0,2.3,-12.8,1010.7,0,1021.4,0,,9,,,,10,1,ScAs,10,1700,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 5:00,3.2,0,,,0.8,0,70,0,29,0,2.2,-13.1,1010.1,0,1020.8,0,,9,,,,10,1,ScAs,10,1800,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 6:00,3.2,0,,,1.8,0,70,0,30,0,2.3,-12.7,1009.8,0,1020.5,0,,9,,,,10,2,ScAs,10,2000,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 7:00,3.4,0,,,1.5,0,70,0,30,0,2.3,-12.5,1009.4,0,1020.1,0,,9,,,,10,2,ScAs,10,2000,,,0.1,0,0,-0.1,-0.1,0
108,서울,2010-02-08 8:00,3.6,0,,,1.5,0,90,0,29,0,2.3,-12.8,1009.6,0,1020.2,0,0,0,0,,,10,5,ScAs,10,1700,,,0.1,0,0,0,-0.1,0.1
108,서울,2010-02-08 9:00,3.6,0,,,2.3,0,70,0,30,0,2.4,-12.4,1008.9,0,1019.5,0,0,0,0.03,,,10,5,ScAs,10,1700,0,,0.3,0,0.1,0,-0.1,0.1
